Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
243357818773,243436175162,78356389,0,78356389,:cuFileHandleNVFS,1246522,1247446,0,0,16532,,:16532,:cuFileHandleNVFS
243357853575,243937503375,579649800,476375696,103274104,:cuFileRead,1246522,1258196,1,1,16535,16530,:16530:16535,--:cuFileRead
243357891344,243834267040,476375696,0,476375696,:cuFileHandleNVFS,1246522,1258196,2,0,16538,16535,:16530:16535:16538,----:cuFileHandleNVFS
243357917186,243996607595,638690409,638616936,73473,:weight_ssd_read layer030/mlp.down_proj.weight.bin 462MiB,1246522,1258194,0,1,16539,,:16539,:weight_ssd_read layer030/mlp.down_proj.weight.bin 462MiB
243357948484,243996565420,638616936,310186262,328430674,:cuFileRead,1246522,1258194,1,1,16542,16539,:16539:16542,--:cuFileRead
243357986127,243668172389,310186262,0,310186262,:cuFileHandleNVFS,1246522,1258194,2,0,16545,16542,:16539:16542:16545,----:cuFileHandleNVFS
243436212089,243577950646,141738557,0,141738557,:cuFileHandleNVFS,1246522,1247446,0,0,16548,,:16548,:cuFileHandleNVFS
243531972354,243591892115,59919761,0,59919761,:cuFileHandleNVFS,1246522,1247444,0,0,16551,,:16551,:cuFileHandleNVFS
243532838796,243881488803,348650007,0,348650007,:cuFileHandleNVFS,1246522,1247445,0,0,16554,,:16554,:cuFileHandleNVFS
243533638067,243880786099,347148032,0,347148032,:cuFileHandleNVFS,1246522,1247447,0,0,16557,,:16557,:cuFileHandleNVFS
243577980201,243937343962,359363761,0,359363761,:cuFileHandleNVFS,1246522,1247446,0,0,16560,,:16560,:cuFileHandleNVFS
243591922517,243772614550,180692033,0,180692033,:cuFileHandleNVFS,1246522,1247444,0,0,16563,,:16563,:cuFileHandleNVFS
243772648810,243953833440,181184630,0,181184630,:cuFileHandleNVFS,1246522,1247444,0,0,16566,,:16566,:cuFileHandleNVFS
243880814689,243996433988,115619299,0,115619299,:cuFileHandleNVFS,1246522,1247447,0,0,16569,,:16569,:cuFileHandleNVFS
244001301524,244001406653,105129,0,105129,:weight_h2d L32 160MiB,1246522,1246522,2,0,16572,15685,:14:15685:16572,----:weight_h2d L32 160MiB
244001437563,244001480588,43025,0,43025,:weight_h2d L32 0MiB,1246522,1246522,2,0,16573,15685,:14:15685:16573,----:weight_h2d L32 0MiB
244001505436,244001542405,36969,0,36969,:weight_h2d L32 128MiB,1246522,1246522,2,0,16574,15685,:14:15685:16574,----:weight_h2d L32 128MiB
244001565779,244001601189,35410,0,35410,:weight_h2d L32 924MiB,1246522,1246522,2,0,16575,15685,:14:15685:16575,----:weight_h2d L32 924MiB
244001623831,244001658414,34583,0,34583,:weight_h2d L32 462MiB,1246522,1246522,2,0,16576,15685,:14:15685:16576,----:weight_h2d L32 462MiB
244001680451,244001715313,34862,0,34862,:weight_h2d L32 0MiB,1246522,1246522,2,0,16577,15685,:14:15685:16577,----:weight_h2d L32 0MiB
244001735775,244001770119,34344,0,34344,:weight_h2d L32 0MiB,1246522,1246522,2,0,16578,15685,:14:15685:16578,----:weight_h2d L32 0MiB
244005315651,244005397647,81996,0,81996,:weight_h2d L33 0MiB,1246522,1246522,2,0,16581,15685,:14:15685:16581,----:weight_h2d L33 0MiB
244005431978,244005473741,41763,0,41763,:weight_h2d L33 0MiB,1246522,1246522,2,0,16582,15685,:14:15685:16582,----:weight_h2d L33 0MiB
244005498949,244005535211,36262,0,36262,:weight_h2d L33 0MiB,1246522,1246522,2,0,16583,15685,:14:15685:16583,----:weight_h2d L33 0MiB
244008788015,244008854248,66233,0,66233,:weight_h2d L34 160MiB,1246522,1246522,2,0,16586,15685,:14:15685:16586,----:weight_h2d L34 160MiB
244008882563,244008922400,39837,0,39837,:weight_h2d L34 0MiB,1246522,1246522,2,0,16587,15685,:14:15685:16587,----:weight_h2d L34 0MiB
244008944592,244008979485,34893,0,34893,:weight_h2d L34 128MiB,1246522,1246522,2,0,16588,15685,:14:15685:16588,----:weight_h2d L34 128MiB
244009001825,244009036818,34993,0,34993,:weight_h2d L34 924MiB,1246522,1246522,2,0,16589,15685,:14:15685:16589,----:weight_h2d L34 924MiB
244009057313,244009090799,33486,0,33486,:weight_h2d L34 462MiB,1246522,1246522,2,0,16590,15685,:14:15685:16590,----:weight_h2d L34 462MiB
244009110749,244009153678,42929,0,42929,:weight_h2d L34 0MiB,1246522,1246522,2,0,16591,15685,:14:15685:16591,----:weight_h2d L34 0MiB
244009175152,244009208710,33558,0,33558,:weight_h2d L34 0MiB,1246522,1246522,2,0,16592,15685,:14:15685:16592,----:weight_h2d L34 0MiB
244012780940,244083452042,70671102,70599356,71746,:weight_ssd_read layer033/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,16594,,:16594,:weight_ssd_read layer033/self_attn.qkv_proj.weight.bin 160MiB
244012822389,244083421745,70599356,57689561,12909795,:cuFileRead,1246522,1258195,1,1,16597,16594,:16594:16597,--:cuFileRead
244012871311,244070560872,57689561,0,57689561,:cuFileHandleNVFS,1246522,1258195,2,0,16600,16597,:16594:16597:16600,----:cuFileHandleNVFS
244012891038,244145816192,132925154,132862504,62650,:weight_ssd_read layer033/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,16601,,:16601,:weight_ssd_read layer033/self_attn.o_proj.weight.bin 128MiB
244012929920,244145792424,132862504,121081485,11781019,:cuFileRead,1246522,1258197,1,1,16604,16601,:16601:16604,--:cuFileRead
244012973677,244134055162,121081485,0,121081485,:cuFileHandleNVFS,1246522,1258197,2,0,16607,16604,:16601:16604:16607,----:cuFileHandleNVFS
244012986821,244077497226,64510405,0,64510405,:cuFileHandleNVFS,1246522,1247446,0,0,16610,,:16610,:cuFileHandleNVFS
244012992293,244498085075,485092782,485015813,76969,:weight_ssd_read layer033/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258196,0,1,16611,,:16611,:weight_ssd_read layer033/mlp.gate_up_proj.weight.bin 924MiB
244013015210,244083271447,70256237,0,70256237,:cuFileHandleNVFS,1246522,1247445,0,0,16614,,:16614,:cuFileHandleNVFS
244013025691,244498041504,485015813,436237101,48778712,:cuFileRead,1246522,1258196,1,1,16617,16611,:16611:16617,--:cuFileRead
244013039014,244080482148,67443134,0,67443134,:cuFileHandleNVFS,1246522,1247444,0,0,16620,,:16620,:cuFileHandleNVFS
244013062094,244449299195,436237101,0,436237101,:cuFileHandleNVFS,1246522,1258196,2,0,16623,16617,:16611:16617:16623,----:cuFileHandleNVFS
244013068381,244536543429,523475048,523415222,59826,:weight_ssd_read layer033/mlp.down_proj.weight.bin 462MiB,1246522,1258194,0,1,16625,,:16625,:weight_ssd_read layer033/mlp.down_proj.weight.bin 462MiB
244013070586,244134866532,121795946,0,121795946,:cuFileHandleNVFS,1246522,1247447,0,0,16627,,:16627,:cuFileHandleNVFS
244013096748,244536511970,523415222,267745387,255669835,:cuFileRead,1246522,1258194,1,1,16630,16625,:16625:16630,--:cuFileRead
244013130328,244280875715,267745387,0,267745387,:cuFileHandleNVFS,1246522,1258194,2,0,16633,16630,:16625:16630:16633,----:cuFileHandleNVFS
244077524910,244144762994,67238084,0,67238084,:cuFileHandleNVFS,1246522,1247446,0,0,16636,,:16636,:cuFileHandleNVFS
244080508579,244145754695,65246116,0,65246116,:cuFileHandleNVFS,1246522,1247444,0,0,16639,,:16639,:cuFileHandleNVFS
244083300219,244460703631,377403412,0,377403412,:cuFileHandleNVFS,1246522,1247445,0,0,16642,,:16642,:cuFileHandleNVFS
244134897938,244493242500,358344562,0,358344562,:cuFileHandleNVFS,1246522,1247447,0,0,16645,,:16645,:cuFileHandleNVFS
244144792566,244498010810,353218244,0,353218244,:cuFileHandleNVFS,1246522,1247446,0,0,16648,,:16648,:cuFileHandleNVFS
244145786625,244336156331,190369706,0,190369706,:cuFileHandleNVFS,1246522,1247444,0,0,16651,,:16651,:cuFileHandleNVFS
244336189748,244499119016,162929268,0,162929268,:cuFileHandleNVFS,1246522,1247444,0,0,16654,,:16654,:cuFileHandleNVFS
244460731055,244536397405,75666350,0,75666350,:cuFileHandleNVFS,1246522,1247445,0,0,16657,,:16657,:cuFileHandleNVFS
244540768623,244540872918,104295,0,104295,:weight_h2d L35 160MiB,1246522,1246522,2,0,16660,15685,:14:15685:16660,----:weight_h2d L35 160MiB
244540903212,244540946286,43074,0,43074,:weight_h2d L35 0MiB,1246522,1246522,2,0,16661,15685,:14:15685:16661,----:weight_h2d L35 0MiB
244540968918,244541004837,35919,0,35919,:weight_h2d L35 128MiB,1246522,1246522,2,0,16662,15685,:14:15685:16662,----:weight_h2d L35 128MiB
244541026638,244541061756,35118,0,35118,:weight_h2d L35 924MiB,1246522,1246522,2,0,16663,15685,:14:15685:16663,----:weight_h2d L35 924MiB
244541084101,244541118003,33902,0,33902,:weight_h2d L35 462MiB,1246522,1246522,2,0,16664,15685,:14:15685:16664,----:weight_h2d L35 462MiB
244541139880,244541173857,33977,0,33977,:weight_h2d L35 0MiB,1246522,1246522,2,0,16665,15685,:14:15685:16665,----:weight_h2d L35 0MiB
244541193839,244541239057,45218,0,45218,:weight_h2d L35 0MiB,1246522,1246522,2,0,16666,15685,:14:15685:16666,----:weight_h2d L35 0MiB
244544603715,244544681248,77533,0,77533,:weight_h2d L36 0MiB,1246522,1246522,2,0,16669,15685,:14:15685:16669,----:weight_h2d L36 0MiB
244544714348,244544755497,41149,0,41149,:weight_h2d L36 0MiB,1246522,1246522,2,0,16670,15685,:14:15685:16670,----:weight_h2d L36 0MiB
244544778061,244544813592,35531,0,35531,:weight_h2d L36 0MiB,1246522,1246522,2,0,16671,15685,:14:15685:16671,----:weight_h2d L36 0MiB
244547904382,244547970523,66141,0,66141,:weight_h2d L37 160MiB,1246522,1246522,2,0,16674,15685,:14:15685:16674,----:weight_h2d L37 160MiB
244547997017,244548036193,39176,0,39176,:weight_h2d L37 0MiB,1246522,1246522,2,0,16675,15685,:14:15685:16675,----:weight_h2d L37 0MiB
244548058564,244548093863,35299,0,35299,:weight_h2d L37 128MiB,1246522,1246522,2,0,16676,15685,:14:15685:16676,----:weight_h2d L37 128MiB
244548115797,244548150139,34342,0,34342,:weight_h2d L37 924MiB,1246522,1246522,2,0,16677,15685,:14:15685:16677,----:weight_h2d L37 924MiB
244548171105,244548203839,32734,0,32734,:weight_h2d L37 462MiB,1246522,1246522,2,0,16678,15685,:14:15685:16678,----:weight_h2d L37 462MiB
244548224731,244548258591,33860,0,33860,:weight_h2d L37 0MiB,1246522,1246522,2,0,16679,15685,:14:15685:16679,----:weight_h2d L37 0MiB
244548279353,244548311930,32577,0,32577,:weight_h2d L37 0MiB,1246522,1246522,2,0,16680,15685,:14:15685:16680,----:weight_h2d L37 0MiB
244552341497,244644612585,92271088,92192514,78574,:weight_ssd_read layer036/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,16682,,:16682,:weight_ssd_read layer036/self_attn.qkv_proj.weight.bin 160MiB
244552382737,244644575251,92192514,89720108,2472406,:cuFileRead,1246522,1258195,1,1,16685,16682,:16682:16685,--:cuFileRead
244552436738,244642156846,89720108,0,89720108,:cuFileHandleNVFS,1246522,1258195,2,0,16688,16685,:16682:16685:16688,----:cuFileHandleNVFS
244552444830,244697923823,145478993,145414046,64947,:weight_ssd_read layer036/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,16689,,:16689,:weight_ssd_read layer036/self_attn.o_proj.weight.bin 128MiB
244552456287,244642402719,89946432,0,89946432,:cuFileHandleNVFS,1246522,1247444,0,0,16692,,:16692,:cuFileHandleNVFS
244552476588,244697890634,145414046,73578309,71835737,:cuFileRead,1246522,1258197,1,1,16695,16689,:16689:16695,--:cuFileRead
244552513808,244626092117,73578309,0,73578309,:cuFileHandleNVFS,1246522,1258197,2,0,16698,16695,:16689:16695:16698,----:cuFileHandleNVFS
244552542803,245047796013,495253210,495173176,80034,:weight_ssd_read layer036/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258196,0,1,16699,,:16699,:weight_ssd_read layer036/mlp.gate_up_proj.weight.bin 924MiB
244552576394,245047749570,495173176,394266979,100906197,:cuFileRead,1246522,1258196,1,1,16702,16699,:16699:16702,--:cuFileRead
244552607292,244643372259,90764967,0,90764967,:cuFileHandleNVFS,1246522,1247447,0,0,16705,,:16705,:cuFileHandleNVFS
244552636756,244644538120,91901364,0,91901364,:cuFileHandleNVFS,1246522,1247446,0,0,16708,,:16708,:cuFileHandleNVFS
244552649641,244627284060,74634419,0,74634419,:cuFileHandleNVFS,1246522,1247445,0,0,16712,,:16712,:cuFileHandleNVFS
244552651278,244946918257,394266979,0,394266979,:cuFileHandleNVFS,1246522,1258196,2,0,16714,16702,:16699:16702:16714,----:cuFileHandleNVFS
244552670312,245107863709,555193397,555111749,81648,:weight_ssd_read layer036/mlp.down_proj.weight.bin 462MiB,1246522,1258194,0,1,16715,,:16715,:weight_ssd_read layer036/mlp.down_proj.weight.bin 462MiB
244552708144,245107819893,555111749,223618568,331493181,:cuFileRead,1246522,1258194,1,1,16718,16715,:16715:16718,--:cuFileRead
244552746255,244776364823,223618568,0,223618568,:cuFileHandleNVFS,1246522,1258194,2,0,16721,16718,:16715:16718:16721,----:cuFileHandleNVFS
244627319130,244685241447,57922317,0,57922317,:cuFileHandleNVFS,1246522,1247445,0,0,16724,,:16724,:cuFileHandleNVFS
244642431403,244697856721,55425318,0,55425318,:cuFileHandleNVFS,1246522,1247444,0,0,16727,,:16727,:cuFileHandleNVFS
244643405251,244995250691,351845440,0,351845440,:cuFileHandleNVFS,1246522,1247447,0,0,16730,,:16730,:cuFileHandleNVFS
244644554116,244994729651,350175535,0,350175535,:cuFileHandleNVFS,1246522,1247446,0,0,16733,,:16733,:cuFileHandleNVFS
244685275154,245047602725,362327571,0,362327571,:cuFileHandleNVFS,1246522,1247445,0,0,16736,,:16736,:cuFileHandleNVFS
244697888635,244880082011,182193376,0,182193376,:cuFileHandleNVFS,1246522,1247444,0,0,16739,,:16739,:cuFileHandleNVFS
244880114914,245062407873,182292959,0,182292959,:cuFileHandleNVFS,1246522,1247444,0,0,16742,,:16742,:cuFileHandleNVFS
244994760042,245107761357,113001315,0,113001315,:cuFileHandleNVFS,1246522,1247446,0,0,16745,,:16745,:cuFileHandleNVFS
245112319911,245112422418,102507,0,102507,:weight_h2d L38 160MiB,1246522,1246522,2,0,16748,15685,:14:15685:16748,----:weight_h2d L38 160MiB
245112454003,245112497393,43390,0,43390,:weight_h2d L38 0MiB,1246522,1246522,2,0,16749,15685,:14:15685:16749,----:weight_h2d L38 0MiB
245112522585,245112559800,37215,0,37215,:weight_h2d L38 128MiB,1246522,1246522,2,0,16750,15685,:14:15685:16750,----:weight_h2d L38 128MiB
245112582871,245112618245,35374,0,35374,:weight_h2d L38 924MiB,1246522,1246522,2,0,16751,15685,:14:15685:16751,----:weight_h2d L38 924MiB
245112639323,245112673642,34319,0,34319,:weight_h2d L38 462MiB,1246522,1246522,2,0,16752,15685,:14:15685:16752,----:weight_h2d L38 462MiB
245112695928,245112730421,34493,0,34493,:weight_h2d L38 0MiB,1246522,1246522,2,0,16753,15685,:14:15685:16753,----:weight_h2d L38 0MiB
245112750701,245112783414,32713,0,32713,:weight_h2d L38 0MiB,1246522,1246522,2,0,16754,15685,:14:15685:16754,----:weight_h2d L38 0MiB
245116101693,245116182438,80745,0,80745,:weight_h2d L39 0MiB,1246522,1246522,2,0,16757,15685,:14:15685:16757,----:weight_h2d L39 0MiB
245116214761,245116256252,41491,0,41491,:weight_h2d L39 0MiB,1246522,1246522,2,0,16758,15685,:14:15685:16758,----:weight_h2d L39 0MiB
245116278786,245116314435,35649,0,35649,:weight_h2d L39 0MiB,1246522,1246522,2,0,16759,15685,:14:15685:16759,----:weight_h2d L39 0MiB
245119488122,245119556404,68282,0,68282,:weight_h2d L40 160MiB,1246522,1246522,2,0,16762,15685,:14:15685:16762,----:weight_h2d L40 160MiB
245119583155,245119623143,39988,0,39988,:weight_h2d L40 0MiB,1246522,1246522,2,0,16763,15685,:14:15685:16763,----:weight_h2d L40 0MiB
245119645730,245119682227,36497,0,36497,:weight_h2d L40 128MiB,1246522,1246522,2,0,16764,15685,:14:15685:16764,----:weight_h2d L40 128MiB
245119704338,245119750029,45691,0,45691,:weight_h2d L40 924MiB,1246522,1246522,2,0,16765,15685,:14:15685:16765,----:weight_h2d L40 924MiB
245119771552,245119805686,34134,0,34134,:weight_h2d L40 462MiB,1246522,1246522,2,0,16766,15685,:14:15685:16766,----:weight_h2d L40 462MiB
245119826804,245119860084,33280,0,33280,:weight_h2d L40 0MiB,1246522,1246522,2,0,16767,15685,:14:15685:16767,----:weight_h2d L40 0MiB
245119880312,245119912465,32153,0,32153,:weight_h2d L40 0MiB,1246522,1246522,2,0,16768,15685,:14:15685:16768,----:weight_h2d L40 0MiB
245123782366,245221940525,98158159,98093257,64902,:weight_ssd_read layer039/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,16770,,:16770,:weight_ssd_read layer039/self_attn.qkv_proj.weight.bin 160MiB
245123822755,245221916012,98093257,75308585,22784672,:cuFileRead,1246522,1258195,1,1,16773,16770,:16770:16773,--:cuFileRead
245123871907,245199180492,75308585,0,75308585,:cuFileHandleNVFS,1246522,1258195,2,0,16776,16773,:16770:16773:16776,----:cuFileHandleNVFS
245123873828,245293586945,169713117,169656696,56421,:weight_ssd_read layer039/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,16777,,:16777,:weight_ssd_read layer039/self_attn.o_proj.weight.bin 128MiB
245123905792,245293562488,169656696,149822011,19834685,:cuFileRead,1246522,1258197,1,1,16780,16777,:16777:16780,--:cuFileRead
245123941177,245273763188,149822011,0,149822011,:cuFileHandleNVFS,1246522,1258197,2,0,16783,16780,:16777:16780:16783,----:cuFileHandleNVFS
245123959813,245216519655,92559842,0,92559842,:cuFileHandleNVFS,1246522,1247446,0,0,16786,,:16786,:cuFileHandleNVFS
245124012262,245218763391,94751129,0,94751129,:cuFileHandleNVFS,1246522,1247445,0,0,16789,,:16789,:cuFileHandleNVFS
245124060032,245644276081,520216049,520132343,83706,:weight_ssd_read layer039/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258196,0,1,16790,,:16790,:weight_ssd_read layer039/mlp.gate_up_proj.weight.bin 924MiB
245124100415,245644232758,520132343,478592154,41540189,:cuFileRead,1246522,1258196,1,1,16793,16790,:16790:16793,--:cuFileRead
245124124382,245221723491,97599109,0,97599109,:cuFileHandleNVFS,1246522,1247447,0,0,16796,,:16796,:cuFileHandleNVFS
245124165168,245275153972,150988804,0,150988804,:cuFileHandleNVFS,1246522,1247444,0,0,16800,,:16800,:cuFileHandleNVFS
245124165950,245602758104,478592154,0,478592154,:cuFileHandleNVFS,1246522,1258196,2,0,16802,16793,:16790:16793:16802,----:cuFileHandleNVFS
245124169815,245693265823,569096008,569014974,81034,:weight_ssd_read layer039/mlp.down_proj.weight.bin 462MiB,1246522,1258194,0,1,16803,,:16803,:weight_ssd_read layer039/mlp.down_proj.weight.bin 462MiB
245124209191,245693224165,569014974,307124950,261890024,:cuFileRead,1246522,1258194,1,1,16806,16803,:16803:16806,--:cuFileRead
245124253276,245431378226,307124950,0,307124950,:cuFileHandleNVFS,1246522,1258194,2,0,16809,16806,:16803:16806:16809,----:cuFileHandleNVFS
245216551234,245289760365,73209131,0,73209131,:cuFileHandleNVFS,1246522,1247446,0,0,16812,,:16812,:cuFileHandleNVFS
245218792875,245293458477,74665602,0,74665602,:cuFileHandleNVFS,1246522,1247445,0,0,16815,,:16815,:cuFileHandleNVFS
245221750888,245611418018,389667130,0,389667130,:cuFileHandleNVFS,1246522,1247447,0,0,16818,,:16818,:cuFileHandleNVFS
245275182640,245641965992,366783352,0,366783352,:cuFileHandleNVFS,1246522,1247444,0,0,16821,,:16821,:cuFileHandleNVFS
245289784253,245644114053,354329800,0,354329800,:cuFileHandleNVFS,1246522,1247446,0,0,16824,,:16824,:cuFileHandleNVFS
245293486072,245484147392,190661320,0,190661320,:cuFileHandleNVFS,1246522,1247445,0,0,16827,,:16827,:cuFileHandleNVFS
245484182810,245646152291,161969481,0,161969481,:cuFileHandleNVFS,1246522,1247445,0,0,16830,,:16830,:cuFileHandleNVFS
245611456090,245693161648,81705558,0,81705558,:cuFileHandleNVFS,1246522,1247447,0,0,16833,,:16833,:cuFileHandleNVFS
245698190542,245698304055,113513,0,113513,:weight_h2d L41 160MiB,1246522,1246522,2,0,16836,15685,:14:15685:16836,----:weight_h2d L41 160MiB
245698337678,245698384196,46518,0,46518,:weight_h2d L41 0MiB,1246522,1246522,2,0,16837,15685,:14:15685:16837,----:weight_h2d L41 0MiB
245698408348,245698447353,39005,0,39005,:weight_h2d L41 128MiB,1246522,1246522,2,0,16838,15685,:14:15685:16838,----:weight_h2d L41 128MiB
245698471881,245698510798,38917,0,38917,:weight_h2d L41 924MiB,1246522,1246522,2,0,16839,15685,:14:15685:16839,----:weight_h2d L41 924MiB
245698535721,245698573911,38190,0,38190,:weight_h2d L41 462MiB,1246522,1246522,2,0,16840,15685,:14:15685:16840,----:weight_h2d L41 462MiB
245698596127,245698633803,37676,0,37676,:weight_h2d L41 0MiB,1246522,1246522,2,0,16841,15685,:14:15685:16841,----:weight_h2d L41 0MiB
245698656567,245698693870,37303,0,37303,:weight_h2d L41 0MiB,1246522,1246522,2,0,16842,15685,:14:15685:16842,----:weight_h2d L41 0MiB
245702345906,245702436699,90793,0,90793,:weight_h2d L42 160MiB,1246522,1246522,2,0,16845,15685,:14:15685:16845,----:weight_h2d L42 160MiB
245702474031,245702522820,48789,0,48789,:weight_h2d L42 0MiB,1246522,1246522,2,0,16846,15685,:14:15685:16846,----:weight_h2d L42 0MiB
245702549645,245702594903,45258,0,45258,:weight_h2d L42 128MiB,1246522,1246522,2,0,16847,15685,:14:15685:16847,----:weight_h2d L42 128MiB
245702624039,245702667380,43341,0,43341,:weight_h2d L42 924MiB,1246522,1246522,2,0,16848,15685,:14:15685:16848,----:weight_h2d L42 924MiB
245702695997,245702738623,42626,0,42626,:weight_h2d L42 462MiB,1246522,1246522,2,0,16849,15685,:14:15685:16849,----:weight_h2d L42 462MiB
245702784328,245702821119,36791,0,36791,:weight_h2d L42 0MiB,1246522,1246522,2,0,16850,15685,:14:15685:16850,----:weight_h2d L42 0MiB
245702843492,245702880351,36859,0,36859,:weight_h2d L42 0MiB,1246522,1246522,2,0,16851,15685,:14:15685:16851,----:weight_h2d L42 0MiB
245706124172,245706196666,72494,0,72494,:weight_h2d L43 0MiB,1246522,1246522,2,0,16854,15685,:14:15685:16854,----:weight_h2d L43 0MiB
245706228787,245706271178,42391,0,42391,:weight_h2d L43 0MiB,1246522,1246522,2,0,16855,15685,:14:15685:16855,----:weight_h2d L43 0MiB
245706296184,245706334054,37870,0,37870,:weight_h2d L43 0MiB,1246522,1246522,2,0,16856,15685,:14:15685:16856,----:weight_h2d L43 0MiB
245709310254,245709358005,47751,0,47751,:weight_h2d L44 160MiB,1246522,1246522,2,0,16859,15685,:14:15685:16859,----:weight_h2d L44 160MiB
245709377940,245709405584,27644,0,27644,:weight_h2d L44 0MiB,1246522,1246522,2,0,16860,15685,:14:15685:16860,----:weight_h2d L44 0MiB
245709422780,245709446983,24203,0,24203,:weight_h2d L44 128MiB,1246522,1246522,2,0,16861,15685,:14:15685:16861,----:weight_h2d L44 128MiB
245709462150,245709497555,35405,0,35405,:weight_h2d L44 924MiB,1246522,1246522,2,0,16862,15685,:14:15685:16862,----:weight_h2d L44 924MiB
245709513096,245709537487,24391,0,24391,:weight_h2d L44 462MiB,1246522,1246522,2,0,16863,15685,:14:15685:16863,----:weight_h2d L44 462MiB
245709552719,245709576256,23537,0,23537,:weight_h2d L44 0MiB,1246522,1246522,2,0,16864,15685,:14:15685:16864,----:weight_h2d L44 0MiB
245709590614,245709613608,22994,0,22994,:weight_h2d L44 0MiB,1246522,1246522,2,0,16865,15685,:14:15685:16865,----:weight_h2d L44 0MiB
245853646425,245948401102,94754677,94666239,88438,:weight_ssd_read layer043/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,16867,,:16867,:weight_ssd_read layer043/self_attn.qkv_proj.weight.bin 160MiB
245853696570,245948362809,94666239,87200994,7465245,:cuFileRead,1246522,1258195,1,1,16870,16867,:16867:16870,--:cuFileRead
245853751069,245940952063,87200994,0,87200994,:cuFileHandleNVFS,1246522,1258195,2,0,16873,16870,:16867:16870:16873,----:cuFileHandleNVFS
245853756918,245941417456,87660538,0,87660538,:cuFileHandleNVFS,1246522,1247446,0,0,16876,,:16876,:cuFileHandleNVFS
245853766299,246026074906,172308607,172229765,78842,:weight_ssd_read layer043/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,16877,,:16877,:weight_ssd_read layer043/self_attn.o_proj.weight.bin 128MiB
245853777438,245945894530,92117092,0,92117092,:cuFileHandleNVFS,1246522,1247444,0,0,16880,,:16880,:cuFileHandleNVFS
245853807657,246026037422,172229765,149176340,23053425,:cuFileRead,1246522,1258197,1,1,16883,16877,:16877:16883,--:cuFileRead
245853843373,245948325769,94482396,0,94482396,:cuFileHandleNVFS,1246522,1247445,0,0,16886,,:16886,:cuFileHandleNVFS
245853852997,246003029337,149176340,0,149176340,:cuFileHandleNVFS,1246522,1258197,2,0,16889,16883,:16877:16883:16889,----:cuFileHandleNVFS
245853966899,246373718342,519751443,519662032,89411,:weight_ssd_read layer043/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258196,0,1,16890,,:16890,:weight_ssd_read layer043/mlp.gate_up_proj.weight.bin 924MiB
245853999246,246373661278,519662032,479402212,40259820,:cuFileRead,1246522,1258196,1,1,16893,16890,:16890:16893,--:cuFileRead
245854010262,246004969958,150959696,0,150959696,:cuFileHandleNVFS,1246522,1247447,0,0,16896,,:16896,:cuFileHandleNVFS
245854037097,246333439309,479402212,0,479402212,:cuFileHandleNVFS,1246522,1258196,2,0,16899,16893,:16890:16893:16899,----:cuFileHandleNVFS
245854108818,246418517356,564408538,564328629,79909,:weight_ssd_read layer043/mlp.down_proj.weight.bin 462MiB,1246522,1258194,0,1,16900,,:16900,:weight_ssd_read layer043/mlp.down_proj.weight.bin 462MiB
245854139494,246418468123,564328629,307439751,256888878,:cuFileRead,1246522,1258194,1,1,16903,16900,:16900:16903,--:cuFileRead
245854180846,246161620597,307439751,0,307439751,:cuFileHandleNVFS,1246522,1258194,2,0,16906,16903,:16900:16903:16906,----:cuFileHandleNVFS
245941454031,246020562595,79108564,0,79108564,:cuFileHandleNVFS,1246522,1247446,0,0,16909,,:16909,:cuFileHandleNVFS
245945921608,246025933446,80011838,0,80011838,:cuFileHandleNVFS,1246522,1247444,0,0,16912,,:16912,:cuFileHandleNVFS
245948355896,246339550537,391194641,0,391194641,:cuFileHandleNVFS,1246522,1247445,0,0,16915,,:16915,:cuFileHandleNVFS
246004999361,246370655647,365656286,0,365656286,:cuFileHandleNVFS,1246522,1247447,0,0,16918,,:16918,:cuFileHandleNVFS
246020602885,246373614497,353011612,0,353011612,:cuFileHandleNVFS,1246522,1247446,0,0,16921,,:16921,:cuFileHandleNVFS
246025961491,246217266629,191305138,0,191305138,:cuFileHandleNVFS,1246522,1247444,0,0,16924,,:16924,:cuFileHandleNVFS
246217301699,246374374883,157073184,0,157073184,:cuFileHandleNVFS,1246522,1247444,0,0,16927,,:16927,:cuFileHandleNVFS
246339585337,246418343362,78758025,0,78758025,:cuFileHandleNVFS,1246522,1247445,0,0,16930,,:16930,:cuFileHandleNVFS
246423570310,246423683166,112856,0,112856,:weight_h2d L45 160MiB,1246522,1246522,2,0,16933,15685,:14:15685:16933,----:weight_h2d L45 160MiB
