procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 3 16       604296       798604        10472     27386312    0    0 631552 242416 244681 20942   4   9  55  31   0 2026-09-17 13:20:29
 4 18       604296       834948        10424     27347364    4    4 448308 346500 225511 18886   2   7  56  35   0 2026-09-17 13:20:30
 0 19       604296       877148        10396     27305408    0    4 411924 341836 257316 18910   4   7  56  34   0 2026-09-17 13:20:31
 3 16       604296       810252        10408     27373072    0    0 493868 254136 140176 19656   4   4  66  26   0 2026-09-17 13:20:32
 4 15       604296       902892        10396     27280264    0    0 804960 124828 88961 21695   4   4  56  36   0 2026-09-17 13:20:33
 2 17       604296       785648        10376     27387592    0    0 887544 92284 101021 22617   6   4  55  35   0 2026-09-17 13:20:34
 3 17       604296       883708        10312     27292896    0    0 1005828 53740 64308 22868   5   4  58  33   0 2026-09-17 13:20:35
 0 19       604296       795484        10256     27381908    0    0 635172 197644 248116 20770   7   8  60  26   0 2026-09-17 13:20:36
 2 18       604296       832172        10120     27350404    0    8 555276 201740 168233 20050   3   7  58  32   0 2026-09-17 13:20:37
 9 10       604296       854000         9960     27328388    0    0 385176 286072 165563 18648   3   5  55  37   0 2026-09-17 13:20:38
 3 19       604296       821704         9924     27359376    0    8 355664 285708 145351 18152   2   4  58  36   0 2026-09-17 13:20:39
 2 17       604296       794048         9876     27389776    0    0 647916 164636 114009 20234   4   4  58  35   0 2026-09-17 13:20:40
 7 12       604296       765720         9856     27412596    0    0 854364 82312 71886 21896   5   4  57  34   0 2026-09-17 13:20:41
 1 18       604296       855576         9816     27324372    0    8 804136 111188 133013 22012   6   4  57  33   0 2026-09-17 13:20:42
 3 17       604296       799212         9812     27378460    0    0 615296 170976 99418 20602   4   4  60  32   0 2026-09-17 13:20:43
 2 20       604296       828600         9800     27354228    0    0 759724 127988 102593 20546   4   5  55  35   0 2026-09-17 13:20:44
 7 13       604296       814592         9788     27364896    0    0 454680 226988 153079 19109   3   6  60  31   0 2026-09-17 13:20:45
 1 19       604296       794912         9740     27383784    0    8 386968 281280 164177 19344   3   5  58  34   0 2026-09-17 13:20:46
 0 19       604296       721508         9700     27445672    0    0 357000 288508 134829 18757   2   4  61  33   0 2026-09-17 13:20:47
 7  7       604296       732756         9668     27432864    0    0 333060 274004 146440 19092   4   5  57  33   0 2026-09-17 13:20:48
 3 16       604296       865232         9576     27301264    0    8 751316 125108 91992 20836   4   4  56  36   0 2026-09-17 13:20:49
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5 17       604296       756296         9564     27408888    0    0 665572 157988 136473 21052   6   4  61  30   0 2026-09-17 13:20:50
 1 18       604296       843140         8876     27320416    0    0 859680 93600 92467 22043   5   4  58  34   0 2026-09-17 13:20:51
 3 17       604296       958824         8684     27212308    0   16 812996 101992 88268 21626   4   4  60  32   0 2026-09-17 13:20:52
 4 16       604296       779128         8640     27390696    0    4 796604 122808 121799 20866   5   4  57  34   0 2026-09-17 13:20:53
 4 15       604296       860900         8600     27308472    0    0 797732 109912 86662 21558   5   4  54  37   0 2026-09-17 13:20:54
 3 17       604296       883472         8596     27288324    0   12 648968 152696 136563 20971   5   6  59  30   0 2026-09-17 13:20:55
 6 13       604296       829772         8468     27342096    0    4 563856 186808 127081 20047   3   7  54  35   0 2026-09-17 13:20:56
 3 19       604296       848676         8324     27321472    0    4 405000 239524 137934 18828   3   5  58  34   0 2026-09-17 13:20:57
 0 19       604296       828504         8312     27341416    0    0 352952 243372 118647 18130   2   4  58  35   0 2026-09-17 13:20:58
 3 18       604296       831416         8312     27338116    0    0 458324 222804 139753 20017   4   4  57  35   0 2026-09-17 13:20:59
 3 16       604296       903696         8272     27266160   20    0 808748 90976 81202 21699   5   4  57  35   0 2026-09-17 13:21:00
 4 15       604296       883344         8264     27286388    0    0 866440 97156 131026 22466   6   4  55  35   0 2026-09-17 13:21:01
