20:49:58 ram0.5-none avail=56530M free=1208M cached=55235M anon=65895M mapped=637M shmem=142M unevict=0M slab=2776M psi_some=0.00 psi_full=0.00
20:50:08 ram0.5-none avail=56529M free=1206M cached=55237M anon=65894M mapped=638M shmem=142M unevict=0M slab=2776M psi_some=0.00 psi_full=0.00
20:50:18 ram0.5-none avail=56530M free=1205M cached=55238M anon=65895M mapped=638M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:50:28 ram0.5-none avail=56526M free=1202M cached=55238M anon=65895M mapped=638M shmem=142M unevict=0M slab=2776M psi_some=0.00 psi_full=0.00
20:50:39 ram0.5-none avail=56529M free=1203M cached=55239M anon=65894M mapped=638M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:50:49 ram0.5-none avail=56530M free=1203M cached=55240M anon=65896M mapped=641M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:50:59 ram0.5-none avail=56528M free=1201M cached=55240M anon=65895M mapped=641M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:51:09 ram0.5-none avail=56529M free=1202M cached=55241M anon=65895M mapped=641M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:51:20 ram0.5-none avail=56525M free=1197M cached=55241M anon=65896M mapped=641M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:51:30 ram0.5-none avail=56525M free=1196M cached=55241M anon=65896M mapped=642M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:51:40 ram0.5-none avail=56528M free=1199M cached=55242M anon=65896M mapped=642M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:51:50 ram0.5-none avail=56525M free=1196M cached=55243M anon=65895M mapped=642M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:52:01 ram0.5-none avail=56527M free=1198M cached=55243M anon=65895M mapped=643M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:52:11 ram0.5-none avail=56529M free=1199M cached=55244M anon=65896M mapped=642M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:52:21 ram0.5-none avail=56529M free=1197M cached=55244M anon=65895M mapped=643M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:52:31 ram0.5-none avail=56526M free=1195M cached=55245M anon=65894M mapped=642M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:52:42 ram0.5-none avail=56529M free=1197M cached=55245M anon=65894M mapped=642M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:52:52 ram0.5-none avail=56527M free=1194M cached=55246M anon=65895M mapped=643M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:53:02 ram0.5-none avail=56525M free=1190M cached=55247M anon=65895M mapped=645M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:53:12 ram0.5-none avail=56529M free=1195M cached=55248M anon=65896M mapped=646M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:53:23 ram0.5-none avail=56534M free=1197M cached=55249M anon=65897M mapped=646M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:53:33 ram0.5-none avail=56531M free=1195M cached=55249M anon=65896M mapped=646M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:53:43 ram0.5-none avail=56533M free=1196M cached=55250M anon=65896M mapped=646M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:53:53 ram0.5-none avail=56530M free=1193M cached=55250M anon=65896M mapped=647M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:54:04 ram0.5-none avail=56533M free=1195M cached=55251M anon=65896M mapped=647M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:54:14 ram0.5-none avail=56532M free=1193M cached=55252M anon=65896M mapped=647M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
